f(x),x,f(x) SEM,f(x) fit,gama,k
4398.15,1,18.812919346646716,2899.834298511158,0.3268328632183941,2899.834298511158
4793.62,2,23.872886357336494,3637.1371486361795,0.3268328632183941,2899.834298511158
5103.75,3,26.181072564088367,4152.523396424139,0.3268328632183941,2899.834298511158
5369.76,4,28.357027953285836,4561.904328389132,0.3268328632183941,2899.834298511158
5574.14,5,30.70650251933126,4907.039456859069,0.3268328632183941,2899.834298511158
5833.4,6,35.7526010920672,5208.331080665366,0.3268328632183941,2899.834298511158
6007.61,7,37.17013272328559,5477.457220944267,0.3268328632183941,2899.834298511158
6140.59,8,29.45416262533355,5721.799935198763,0.3268328632183941,2899.834298511158
6342.87,9,41.44724200350332,5946.357199341719,0.3268328632183941,2899.834298511158
6423.2,10,36.092112795742594,6154.688048047773,0.3268328632183941,2899.834298511158
6594.82,11,39.88331308487627,6349.427012759081,0.3268328632183941,2899.834298511158
6749.75,12,35.35470587167608,6532.585143092627,0.3268328632183941,2899.834298511158
6855.61,13,40.58691109859498,6705.736401580755,0.3268328632183941,2899.834298511158
7059.31,14,39.66496226284769,6870.138458804501,0.3268328632183941,2899.834298511158
7066.47,15,40.94092925030877,7026.813967351685,0.3268328632183941,2899.834298511158
7206.07,16,37.63297569414303,7176.60699166857,0.3268328632183941,2899.834298511158
7402.54,17,46.55722539374137,7320.223250878172,0.3268328632183941,2899.834298511158
7406.73,18,43.81320970260504,7458.259487409375,0.3268328632183941,2899.834298511158
7598.64,19,45.532444909030964,7591.225334692544,0.3268328632183941,2899.834298511158
7700.04,20,48.164987744672416,7719.559889789169,0.3268328632183941,2899.834298511158
7725.64,21,40.17862771738882,7843.644471189736,0.3268328632183941,2899.834298511158
7860.76,22,40.074645300483894,7963.81257802108,0.3268328632183941,2899.834298511158
7869.57,23,39.25594403939666,8080.35776268151,0.3268328632183941,2899.834298511158
8029.41,24,42.26404278013654,8193.539924943252,0.3268328632183941,2899.834298511158
8113.82,25,45.15823667277033,8303.59039602176,0.3268328632183941,2899.834298511158
8200.3,26,41.57702478411593,8410.71608390641,0.3268328632183941,2899.834298511158
8357.02,27,50.83431589711101,8515.102882409263,0.3268328632183941,2899.834298511158
8452.5,28,48.96740103003593,8616.918496902113,0.3268328632183941,2899.834298511158
8411.08,29,45.970415783117815,8716.314803644618,0.3268328632183941,2899.834298511158
8562.13,30,49.09218838681018,8813.429832984662,0.3268328632183941,2899.834298511158
8630.37,31,48.1385115467792,8908.389446832227,0.3268328632183941,2899.834298511158
8707.38,32,44.20992571033264,9001.308765801348,0.3268328632183941,2899.834298511158
8752.12,33,55.157726603263896,9092.293389972834,0.3268328632183941,2899.834298511158
8892.77,34,51.740170305405094,9181.440448424592,0.3268328632183941,2899.834298511158
8882.11,35,45.753198033613245,9268.839505840378,0.3268328632183941,2899.834298511158
9042.54,36,52.98166524869951,9354.573349157345,0.3268328632183941,2899.834298511158
9178.13,37,48.31658571914571,9438.718672993056,0.3268328632183941,2899.834298511158
9213.29,38,57.27534822365914,9521.346679240998,0.3268328632183941,2899.834298511158
9235.54,39,56.560807396405984,9602.52360354305,0.3268328632183941,2899.834298511158
9295.97,40,49.03161514613183,9682.311179190281,0.3268328632183941,2899.834298511158
9293.78,41,51.24291245399384,9760.767047256786,0.3268328632183941,2899.834298511158
9381.46,42,51.9366872142215,9837.945120349157,0.3268328632183941,2899.834298511158
9528.1,43,50.38250558166861,9913.895906189919,0.3268328632183941,2899.834298511158
9684.1,44,48.89902293956848,9988.66679629525,0.3268328632183941,2899.834298511158
9628.56,45,48.32762206591024,10062.302324215207,0.3268328632183941,2899.834298511158
9695.33,46,48.26566643656396,10134.8443971467,0.3268328632183941,2899.834298511158
9802.24,47,50.10060004882702,10206.33250418049,0.3268328632183941,2899.834298511158
9765.53,48,50.35904511855368,10276.803903983524,0.3268328632183941,2899.834298511158
9992.69,49,58.274596740368146,10346.293794331106,0.3268328632183941,2899.834298511158
9990.65,50,55.43313448642336,10414.835465576565,0.3268328632183941,2899.834298511158
10042.08,51,53.00711917118571,10482.460439869375,0.3268328632183941,2899.834298511158
10129.73,52,49.757936994407174,10549.198597697083,0.3268328632183941,2899.834298511158
10037.54,53,52.7039078535008,10615.078293125503,0.3268328632183941,2899.834298511158
10141.93,54,51.46942262796976,10680.126458939656,0.3268328632183941,2899.834298511158
10254.35,55,55.92910442893058,10744.368702740116,0.3268328632183941,2899.834298511158
10328.68,56,51.41566180443347,10807.82939492234,0.3268328632183941,2899.834298511158
10405.69,57,52.47500163858689,10870.53174935649,0.3268328632183941,2899.834298511158
10380.1,58,53.40718844666678,10932.497897490233,0.3268328632183941,2899.834298511158
10475.01,59,51.490272681430625,10993.74895651424,0.3268328632183941,2899.834298511158
10607.97,60,53.11569315744604,11054.30509215819,0.3268328632183941,2899.834298511158
10691.19,61,57.86182722222786,11114.185576622238,0.3268328632183941,2899.834298511158
10639.15,62,56.97292707235533,11173.408842093988,0.3268328632183941,2899.834298511158
10775.61,63,50.71325389089148,11231.992530252808,0.3268328632183941,2899.834298511158
10818.25,64,55.84840660396695,11289.95353812096,0.3268328632183941,2899.834298511158
10875.98,65,60.20287415535621,11347.30806058376,0.3268328632183941,2899.834298511158
10872.08,66,50.14132689335477,11404.071629868036,0.3268328632183941,2899.834298511158
11041.76,67,58.21920978404626,11460.259152239068,0.3268328632183941,2899.834298511158
10946.67,68,52.228120555575,11515.884942150395,0.3268328632183941,2899.834298511158
11088.23,69,57.837694980056575,11570.962754057951,0.3268328632183941,2899.834298511158
11020.33,70,51.36681327531041,11625.505812089743,0.3268328632183941,2899.834298511158
11185.26,71,52.285059032000696,11679.52683774395,0.3268328632183941,2899.834298511158
11194.21,72,59.683301041684366,11733.03807577239,0.3268328632183941,2899.834298511158
11202.84,73,60.87828346775061,11786.051318391581,0.3268328632183941,2899.834298511158
11379.8,74,58.19076604174628,11838.577927950848,0.3268328632183941,2899.834298511158
11530.01,75,58.04522182546706,11890.628858175243,0.3268328632183941,2899.834298511158
