f(x),x,f(x) SEM,f(x) fit,gama,k
4200.96,1,19.150134741198574,2072.7840125494554,0.4482307625854133,2072.7840125494554
4632.03,2,25.939854500655002,2828.0361379842993,0.4482307625854133,2072.7840125494554
5043.03,3,32.45061968871809,3391.6769045562546,0.4482307625854133,2072.7840125494554
5373.87,4,64.96632796062025,3858.47649794835,0.4482307625854133,2072.7840125494554
5597.99,5,41.83445125875577,4264.36046490099,0.4482307625854133,2072.7840125494554
5853.08,6,43.80836293022443,4627.488824874829,0.4482307625854133,2072.7840125494554
6048.04,7,47.018874181470245,4958.530503063638,0.4482307625854133,2072.7840125494554
6239.66,8,54.583890064243825,5264.374342766059,0.4482307625854133,2072.7840125494554
6512.03,9,57.39493247436898,5549.768888245818,0.4482307625854133,2072.7840125494554
6627.47,10,48.05157257856113,5818.148647961838,0.4482307625854133,2072.7840125494554
7007.65,11,66.68368173017225,6072.091225781838,0.4482307625854133,2072.7840125494554
7028.2,12,65.0185008635654,6313.588654501587,0.4482307625854133,2072.7840125494554
7283.92,13,62.73814215298442,6544.217555300104,0.4482307625854133,2072.7840125494554
7402.26,14,48.47709158025889,6765.250681721407,0.4482307625854133,2072.7840125494554
7661.47,15,74.20332761603707,6977.732756495957,0.4482307625854133,2072.7840125494554
7648.16,16,64.24178557715697,7182.533633549311,0.4482307625854133,2072.7840125494554
7811.29,17,59.854821489630694,7380.386548132555,0.4482307625854133,2072.7840125494554
7907.5,18,51.73812165437814,7571.916262570869,0.4482307625854133,2072.7840125494554
8141.16,19,59.630608234226806,7757.660185810192,0.4482307625854133,2072.7840125494554
8315.62,20,74.0759367136184,7938.084495529651,0.4482307625854133,2072.7840125494554
8476.5,21,65.78306481277393,8113.596634264559,0.4482307625854133,2072.7840125494554
8509.38,22,77.08457611446973,8284.555127635955,0.4482307625854133,2072.7840125494554
8826.92,23,70.03830219056836,8451.277393320102,0.4482307625854133,2072.7840125494554
8850.66,24,84.82830814431149,8614.046020809004,0.4482307625854133,2072.7840125494554
8908.79,25,64.75541441423717,8773.113872218613,0.4482307625854133,2072.7840125494554
9047.53,26,76.62430510173148,8928.708263460898,0.4482307625854133,2072.7840125494554
9240.92,27,76.89446484131562,9081.034420338128,0.4482307625854133,2072.7840125494554
9293.77,28,81.00134286827995,9230.27835731851,0.4482307625854133,2072.7840125494554
9353.4,29,75.96527782048476,9376.60929247064,0.4482307625854133,2072.7840125494554
9489.4,30,69.39709626271815,9520.181686608094,0.4482307625854133,2072.7840125494554
9676.13,31,84.20380717297908,9661.13697561948,0.4482307625854133,2072.7840125494554
9828.54,32,83.4382241935053,9799.605050495094,0.4482307625854133,2072.7840125494554
9904.24,33,90.2920492937034,9935.705528484996,0.4482307625854133,2072.7840125494554
10032.05,34,91.16988402167271,10069.548850263564,0.4482307625854133,2072.7840125494554
10118.09,35,84.7038979163428,10201.237231303516,0.4482307625854133,2072.7840125494554
