f(x),x,f(x) SEM,f(x) fit,gama,k
6121.3,1,77.41533726881543,6167.717180105983,0.04955882742338778,6167.717180105983
6447.688888888889,2,14.481085616365483,6383.2689703813485,0.04955882742338778,6167.717180105983
6522.89,3,8.627439136882163,6512.834179134086,0.04955882742338778,6167.717180105983
6618.31,4,7.8567309494548185,6606.353948858143,0.04955882742338778,6167.717180105983
6671.05,5,8.278954394039493,6679.81730877866,0.04955882742338778,6167.717180105983
6736.69,6,7.079657798612483,6740.447253158797,0.04955882742338778,6167.717180105983
6783.02,7,7.137693088544968,6792.138277614831,0.04955882742338778,6167.717180105983
6823.155555555555,8,9.068090104146783,6837.2353883415,0.04955882742338778,6167.717180105983
6867.7,9,18.88035428104509,6877.2623332524945,0.04955882742338778,6167.717180105983
6919.0,10,0.0,6913.266174473061,0.04955882742338778,6167.717180105983
