f(x),x,f(x) SEM,f(x) fit,gama,k
5816.03,1,33.70941017495611,3728.073674150819,0.498048857621946,3728.073674150819
6921.87,2,49.14002597196356,5265.166770796996,0.498048857621946,3728.073674150819
7914.7,3,67.32777129742814,6443.386489738395,0.498048857621946,3728.073674150819
8547.26,4,70.94331727983028,7436.0067818722455,0.498048857621946,3728.073674150819
9124.92,5,66.28166051942364,8310.089448004097,0.498048857621946,3728.073674150819
9707.97,6,68.9217583843294,9100.009120635325,0.498048857621946,3728.073674150819
10478.38,7,86.1091236030002,9826.177380878044,0.498048857621946,3728.073674150819
10895.76,8,84.29331439992885,10501.888974673457,0.498048857621946,3728.073674150819
11702.02,9,108.0327933564806,11136.375802873605,0.498048857621946,3728.073674150819
11807.62,10,99.00899028661871,11736.357874941463,0.498048857621946,3728.073674150819
12728.24,11,107.50444023716916,12306.907133348923,0.498048857621946,3728.073674150819
13188.64,12,138.093050549624,12851.963191642759,0.498048857621946,3728.073674150819
13301.01,13,114.71396531100186,13374.658454574594,0.498048857621946,3728.073674150819
13837.24,14,108.03836591272061,13877.532246339168,0.498048857621946,3728.073674150819
14206.04,15,134.7656956020749,14362.67701710152,0.498048857621946,3728.073674150819
14547.88,16,119.4685439178807,14831.841238396379,0.498048857621946,3728.073674150819
15019.13,17,136.49721842357718,15286.503706354753,0.498048857621946,3728.073674150819
15250.78,18,107.50366174642095,15727.928401992665,0.498048857621946,3728.073674150819
15674.77,19,114.83786449696034,16157.205786948747,0.498048857621946,3728.073674150819
16019.95,20,131.37067564411748,16575.284421491175,0.498048857621946,3728.073674150819
16239.1,21,122.60752815221403,16982.995540222048,0.498048857621946,3728.073674150819
16743.52,22,123.7110215972953,17381.07241256517,0.498048857621946,3728.073674150819
17193.86,23,134.15934594746093,17770.165780031,0.498048857621946,3728.073674150819
17362.67,24,137.83468069767602,18150.85630021969,0.498048857621946,3728.073674150819
17896.34,25,141.43255966478628,18523.66467772635,0.498048857621946,3728.073674150819
18075.18,26,126.2536659173735,18889.059986676762,0.498048857621946,3728.073674150819
18515.19,27,133.99909444515367,19247.46656441277,0.498048857621946,3728.073674150819
18907.89,28,143.80318894414356,19599.269765164205,0.498048857621946,3728.073674150819
